Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Continent
Spain,Wheat,2005,636,41017.0,16.69,17707,Europe
Spain,Wheat,2005,636,41017.0,12.26,17707,Europe
Spain,Wheat,2005,636,41017.0,16.97,17707,Europe
Spain,Maize,2006,636,39767.0,17.81,97437,Europe
Spain,Maize,2006,636,39767.0,13.06,97437,Europe
Spain,Maize,2006,636,39767.0,17.97,97437,Europe
Spain,Potatoes,2006,636,39767.0,17.81,288421,Europe
Spain,Potatoes,2006,636,39767.0,13.06,288421,Europe
Spain,Potatoes,2006,636,39767.0,17.97,288421,Europe
Spain,"Rice, paddy",2006,636,39767.0,17.81,67992,Europe
Spain,"Rice, paddy",2006,636,39767.0,13.06,67992,Europe
Spain,"Rice, paddy",2006,636,39767.0,17.97,67992,Europe
Spain,Sorghum,2006,636,39767.0,17.81,37858,Europe
Spain,Sorghum,2006,636,39767.0,13.06,37858,Europe
Spain,Sorghum,2006,636,39767.0,17.97,37858,Europe
Spain,Soybeans,2006,636,39767.0,17.81,24111,Europe
Spain,Soybeans,2006,636,39767.0,13.06,24111,Europe
Spain,Soybeans,2006,636,39767.0,17.97,24111,Europe
Spain,Sweet potatoes,2006,636,39767.0,17.81,168349,Europe
Spain,Sweet potatoes,2006,636,39767.0,13.06,168349,Europe
Spain,Sweet potatoes,2006,636,39767.0,17.97,168349,Europe
Spain,Wheat,2006,636,39767.0,17.81,28755,Europe
Spain,Wheat,2006,636,39767.0,13.06,28755,Europe
Spain,Wheat,2006,636,39767.0,17.97,28755,Europe
Spain,Maize,2007,636,39286.0,17.24,100027,Europe
Spain,Maize,2007,636,39286.0,11.89,100027,Europe
Spain,Maize,2007,636,39286.0,17.41,100027,Europe
Spain,Potatoes,2007,636,39286.0,17.24,289238,Europe
Spain,Potatoes,2007,636,39286.0,11.89,289238,Europe
Spain,Potatoes,2007,636,39286.0,17.41,289238,Europe
Spain,"Rice, paddy",2007,636,39286.0,17.24,71228,Europe
Spain,"Rice, paddy",2007,636,39286.0,11.89,71228,Europe
Spain,"Rice, paddy",2007,636,39286.0,17.41,71228,Europe
Spain,Sorghum,2007,636,39286.0,17.24,36620,Europe
Spain,Sorghum,2007,636,39286.0,11.89,36620,Europe
Spain,Sorghum,2007,636,39286.0,17.41,36620,Europe
Spain,Soybeans,2007,636,39286.0,17.24,26744,Europe
Spain,Soybeans,2007,636,39286.0,11.89,26744,Europe
Spain,Soybeans,2007,636,39286.0,17.41,26744,Europe
Spain,Sweet potatoes,2007,636,39286.0,17.24,168802,Europe
Spain,Sweet potatoes,2007,636,39286.0,11.89,168802,Europe
Spain,Sweet potatoes,2007,636,39286.0,17.41,168802,Europe
Spain,Wheat,2007,636,39286.0,17.24,35692,Europe
Spain,Wheat,2007,636,39286.0,11.89,35692,Europe
Spain,Wheat,2007,636,39286.0,17.41,35692,Europe
Spain,Maize,2008,636,40719.0,16.92,99061,Europe
Spain,Maize,2008,636,40719.0,11.92,99061,Europe
Spain,Maize,2008,636,40719.0,17.21,99061,Europe
Spain,Potatoes,2008,636,40719.0,16.92,262166,Europe
Spain,Potatoes,2008,636,40719.0,11.92,262166,Europe
Spain,Potatoes,2008,636,40719.0,17.21,262166,Europe
Spain,"Rice, paddy",2008,636,40719.0,16.92,69220,Europe
Spain,"Rice, paddy",2008,636,40719.0,11.92,69220,Europe
Spain,"Rice, paddy",2008,636,40719.0,17.21,69220,Europe
Spain,Sorghum,2008,636,40719.0,16.92,32797,Europe
Spain,Sorghum,2008,636,40719.0,11.92,32797,Europe
Spain,Sorghum,2008,636,40719.0,17.21,32797,Europe
Spain,Soybeans,2008,636,40719.0,16.92,29801,Europe
Spain,Soybeans,2008,636,40719.0,11.92,29801,Europe
Spain,Soybeans,2008,636,40719.0,17.21,29801,Europe
Spain,Sweet potatoes,2008,636,40719.0,16.92,171052,Europe
Spain,Sweet potatoes,2008,636,40719.0,11.92,171052,Europe
Spain,Sweet potatoes,2008,636,40719.0,17.21,171052,Europe
Spain,Wheat,2008,636,40719.0,16.92,32483,Europe
Spain,Wheat,2008,636,40719.0,11.92,32483,Europe
Spain,Wheat,2008,636,40719.0,17.21,32483,Europe
Spain,Maize,2009,636,35199.0,17.45,100749,Europe
Spain,Maize,2009,636,35199.0,12.96,100749,Europe
Spain,Maize,2009,636,35199.0,17.61,100749,Europe
Spain,Potatoes,2009,636,35199.0,17.45,318545,Europe
Spain,Potatoes,2009,636,35199.0,12.96,318545,Europe
Spain,Potatoes,2009,636,35199.0,17.61,318545,Europe
Spain,"Rice, paddy",2009,636,35199.0,17.45,76593,Europe
Spain,"Rice, paddy",2009,636,35199.0,12.96,76593,Europe
Spain,"Rice, paddy",2009,636,35199.0,17.61,76593,Europe
Spain,Sorghum,2009,636,35199.0,17.45,43472,Europe
Spain,Sorghum,2009,636,35199.0,12.96,43472,Europe
Spain,Sorghum,2009,636,35199.0,17.61,43472,Europe
Spain,Soybeans,2009,636,35199.0,17.45,22189,Europe
Spain,Soybeans,2009,636,35199.0,12.96,22189,Europe
Spain,Soybeans,2009,636,35199.0,17.61,22189,Europe
Spain,Sweet potatoes,2009,636,35199.0,17.45,172128,Europe
Spain,Sweet potatoes,2009,636,35199.0,12.96,172128,Europe
Spain,Sweet potatoes,2009,636,35199.0,17.61,172128,Europe
Spain,Wheat,2009,636,35199.0,17.45,27103,Europe
Spain,Wheat,2009,636,35199.0,12.96,27103,Europe
Spain,Wheat,2009,636,35199.0,17.61,27103,Europe
Spain,Maize,2010,636,39043.0,16.51,105553,Europe
Spain,Maize,2010,636,39043.0,12.01,105553,Europe
Spain,Maize,2010,636,39043.0,16.83,105553,Europe
Spain,Potatoes,2010,636,39043.0,16.51,293910,Europe
Spain,Potatoes,2010,636,39043.0,12.01,293910,Europe
Spain,Potatoes,2010,636,39043.0,16.83,293910,Europe
Spain,"Rice, paddy",2010,636,39043.0,16.51,75936,Europe
Spain,"Rice, paddy",2010,636,39043.0,12.01,75936,Europe
Spain,"Rice, paddy",2010,636,39043.0,16.83,75936,Europe
Spain,Sorghum,2010,636,39043.0,16.51,51206,Europe
Spain,Sorghum,2010,636,39043.0,12.01,51206,Europe
Spain,Sorghum,2010,636,39043.0,16.83,51206,Europe
Spain,Soybeans,2010,636,39043.0,16.51,23655,Europe
Spain,Soybeans,2010,636,39043.0,12.01,23655,Europe
Spain,Soybeans,2010,636,39043.0,16.83,23655,Europe
Spain,Sweet potatoes,2010,636,39043.0,16.51,187394,Europe
Spain,Sweet potatoes,2010,636,39043.0,12.01,187394,Europe
Spain,Sweet potatoes,2010,636,39043.0,16.83,187394,Europe
Spain,Wheat,2010,636,39043.0,16.51,30498,Europe
Spain,Wheat,2010,636,39043.0,12.01,30498,Europe
Spain,Wheat,2010,636,39043.0,16.83,30498,Europe
Spain,Maize,2011,636,53549.0,17.9,113738,Europe
Spain,Maize,2011,636,53549.0,13.28,113738,Europe
Spain,Maize,2011,636,53549.0,17.98,113738,Europe
Spain,Potatoes,2011,636,53549.0,17.9,307406,Europe
Spain,Potatoes,2011,636,53549.0,13.28,307406,Europe
Spain,Potatoes,2011,636,53549.0,17.98,307406,Europe
Spain,"Rice, paddy",2011,636,53549.0,17.9,75800,Europe
Spain,"Rice, paddy",2011,636,53549.0,13.28,75800,Europe
Spain,"Rice, paddy",2011,636,53549.0,17.98,75800,Europe
Spain,Sorghum,2011,636,53549.0,17.9,43201,Europe
Spain,Sorghum,2011,636,53549.0,13.28,43201,Europe
Spain,Sorghum,2011,636,53549.0,17.98,43201,Europe
Spain,Soybeans,2011,636,53549.0,17.9,24893,Europe
Spain,Soybeans,2011,636,53549.0,13.28,24893,Europe
Spain,Soybeans,2011,636,53549.0,17.98,24893,Europe
Spain,Sweet potatoes,2011,636,53549.0,17.9,179410,Europe
Spain,Sweet potatoes,2011,636,53549.0,13.28,179410,Europe
Spain,Sweet potatoes,2011,636,53549.0,17.98,179410,Europe
Spain,Wheat,2011,636,53549.0,17.9,34475,Europe
Spain,Wheat,2011,636,53549.0,13.28,34475,Europe
Spain,Wheat,2011,636,53549.0,17.98,34475,Europe
Spain,Maize,2012,636,48668.0,17.51,109164,Europe
Spain,Maize,2012,636,48668.0,12.33,109164,Europe
Spain,Maize,2012,636,48668.0,17.65,109164,Europe
Spain,Potatoes,2012,636,48668.0,17.51,304387,Europe
Spain,Potatoes,2012,636,48668.0,12.33,304387,Europe
Spain,Potatoes,2012,636,48668.0,17.65,304387,Europe
Spain,"Rice, paddy",2012,636,48668.0,17.51,79739,Europe
Spain,"Rice, paddy",2012,636,48668.0,12.33,79739,Europe
Spain,"Rice, paddy",2012,636,48668.0,17.65,79739,Europe
Spain,Sorghum,2012,636,48668.0,17.51,35584,Europe
Spain,Sorghum,2012,636,48668.0,12.33,35584,Europe
Spain,Sorghum,2012,636,48668.0,17.65,35584,Europe
Spain,Soybeans,2012,636,48668.0,17.51,27713,Europe
Spain,Soybeans,2012,636,48668.0,12.33,27713,Europe
Spain,Soybeans,2012,636,48668.0,17.65,27713,Europe
Spain,Sweet potatoes,2012,636,48668.0,17.51,164267,Europe
Spain,Sweet potatoes,2012,636,48668.0,12.33,164267,Europe
Spain,Sweet potatoes,2012,636,48668.0,17.65,164267,Europe
Spain,Wheat,2012,636,48668.0,17.51,23718,Europe
Spain,Wheat,2012,636,48668.0,12.33,23718,Europe
Spain,Wheat,2012,636,48668.0,17.65,23718,Europe
Spain,Maize,2013,636,54197.0,17.0,110445,Europe
Spain,Maize,2013,636,54197.0,12.68,110445,Europe
Spain,Maize,2013,636,54197.0,17.46,110445,Europe
Spain,Potatoes,2013,636,54197.0,17.0,309367,Europe
Spain,Potatoes,2013,636,54197.0,12.68,309367,Europe
Spain,Potatoes,2013,636,54197.0,17.46,309367,Europe
Spain,"Rice, paddy",2013,636,54197.0,17.0,77902,Europe
Spain,"Rice, paddy",2013,636,54197.0,12.68,77902,Europe
Spain,"Rice, paddy",2013,636,54197.0,17.46,77902,Europe
Spain,Sorghum,2013,636,54197.0,17.0,50111,Europe
Spain,Sorghum,2013,636,54197.0,12.68,50111,Europe
Spain,Sorghum,2013,636,54197.0,17.46,50111,Europe
Spain,Soybeans,2013,636,54197.0,17.0,28000,Europe
Spain,Soybeans,2013,636,54197.0,12.68,28000,Europe
Spain,Soybeans,2013,636,54197.0,17.46,28000,Europe
Spain,Sweet potatoes,2013,636,54197.0,17.0,161919,Europe
Spain,Sweet potatoes,2013,636,54197.0,12.68,161919,Europe
Spain,Sweet potatoes,2013,636,54197.0,17.46,161919,Europe
Spain,Wheat,2013,636,54197.0,17.0,36447,Europe
Spain,Wheat,2013,636,54197.0,12.68,36447,Europe
Spain,Wheat,2013,636,54197.0,17.46,36447,Europe
Sri Lanka,Cassava,1990,1712,1571.33,26.53,87717,Asia
Sri Lanka,Maize,1990,1712,1571.33,26.53,11227,Asia
Sri Lanka,Plantains and others,1990,1712,1571.33,26.53,140381,Asia
Sri Lanka,Potatoes,1990,1712,1571.33,26.53,110520,Asia
Sri Lanka,"Rice, paddy",1990,1712,1571.33,26.53,30643,Asia
Sri Lanka,Sorghum,1990,1712,1571.33,26.53,7143,Asia
Sri Lanka,Soybeans,1990,1712,1571.33,26.53,8040,Asia
Sri Lanka,Sweet potatoes,1990,1712,1571.33,26.53,64750,Asia
Sri Lanka,Cassava,1991,1712,1409.15,26.53,92373,Asia
Sri Lanka,Maize,1991,1712,1409.15,26.53,11916,Asia
Sri Lanka,Plantains and others,1991,1712,1409.15,26.53,129648,Asia
Sri Lanka,Potatoes,1991,1712,1409.15,26.53,104522,Asia
Sri Lanka,"Rice, paddy",1991,1712,1409.15,26.53,30215,Asia
Sri Lanka,Sorghum,1991,1712,1409.15,26.53,6911,Asia
Sri Lanka,Soybeans,1991,1712,1409.15,26.53,9747,Asia
Sri Lanka,Sweet potatoes,1991,1712,1409.15,26.53,65460,Asia
Sri Lanka,Cassava,1992,1712,2144.31,26.26,88453,Asia
Sri Lanka,Maize,1992,1712,2144.31,26.26,10390,Asia
Sri Lanka,Plantains and others,1992,1712,2144.31,26.26,131963,Asia
Sri Lanka,Potatoes,1992,1712,2144.31,26.26,110108,Asia
Sri Lanka,"Rice, paddy",1992,1712,2144.31,26.26,30544,Asia
Sri Lanka,Sorghum,1992,1712,2144.31,26.26,7034,Asia
Sri Lanka,Soybeans,1992,1712,2144.31,26.26,9905,Asia
Sri Lanka,Sweet potatoes,1992,1712,2144.31,26.26,60568,Asia
Sri Lanka,Cassava,1993,1712,1753.2,26.37,93405,Asia
Sri Lanka,Maize,1993,1712,1753.2,26.37,9712,Asia
Sri Lanka,Plantains and others,1993,1712,1753.2,26.37,136250,Asia
Sri Lanka,Potatoes,1993,1712,1753.2,26.37,112006,Asia
Sri Lanka,"Rice, paddy",1993,1712,1753.2,26.37,31350,Asia
Sri Lanka,Sorghum,1993,1712,1753.2,26.37,6154,Asia
Sri Lanka,Soybeans,1993,1712,1753.2,26.37,9389,Asia
Sri Lanka,Sweet potatoes,1993,1712,1753.2,26.37,68502,Asia
Sri Lanka,Cassava,1994,1712,1860.7,26.34,89267,Asia
Sri Lanka,Maize,1994,1712,1860.7,26.34,10032,Asia
Sri Lanka,Plantains and others,1994,1712,1860.7,26.34,136905,Asia
Sri Lanka,Potatoes,1994,1712,1860.7,26.34,110104,Asia
Sri Lanka,"Rice, paddy",1994,1712,1860.7,26.34,29933,Asia
Sri Lanka,Sorghum,1994,1712,1860.7,26.34,7132,Asia
Sri Lanka,Soybeans,1994,1712,1860.7,26.34,10167,Asia
Sri Lanka,Sweet potatoes,1994,1712,1860.7,26.34,68593,Asia
Sri Lanka,Cassava,1995,1712,1735.5,26.59,90241,Asia
Sri Lanka,Maize,1995,1712,1735.5,26.59,9695,Asia
Sri Lanka,Plantains and others,1995,1712,1735.5,26.59,131818,Asia
Sri Lanka,Potatoes,1995,1712,1735.5,26.59,109931,Asia
Sri Lanka,"Rice, paddy",1995,1712,1735.5,26.59,31586,Asia
Sri Lanka,Sorghum,1995,1712,1735.5,26.59,9212,Asia
Sri Lanka,Soybeans,1995,1712,1735.5,26.59,10034,Asia
Sri Lanka,Sweet potatoes,1995,1712,1735.5,26.59,67751,Asia
Sri Lanka,Cassava,1996,1712,1654.41,26.38,87529,Asia
Sri Lanka,Maize,1996,1712,1654.41,26.38,10669,Asia
Sri Lanka,Plantains and others,1996,1712,1654.41,26.38,128883,Asia
Sri Lanka,Potatoes,1996,1712,1654.41,26.38,127136,Asia
Sri Lanka,"Rice, paddy",1996,1712,1654.41,26.38,31231,Asia
Sri Lanka,Sorghum,1996,1712,1654.41,26.38,9510,Asia
Sri Lanka,Soybeans,1996,1712,1654.41,26.38,8551,Asia
Sri Lanka,Sweet potatoes,1996,1712,1654.41,26.38,65106,Asia
Sri Lanka,Cassava,1997,1712,1622.4,26.66,86564,Asia
Sri Lanka,Maize,1997,1712,1622.4,26.66,9959,Asia
Sri Lanka,Plantains and others,1997,1712,1622.4,26.66,124786,Asia
Sri Lanka,Potatoes,1997,1712,1622.4,26.66,102773,Asia
Sri Lanka,"Rice, paddy",1997,1712,1622.4,26.66,32451,Asia
Sri Lanka,Sorghum,1997,1712,1622.4,26.66,9078,Asia
Sri Lanka,Soybeans,1997,1712,1622.4,26.66,8451,Asia
Sri Lanka,Sweet potatoes,1997,1712,1622.4,26.66,60379,Asia
Sri Lanka,Cassava,1998,1712,1532.41,27.13,85535,Asia
Sri Lanka,Maize,1998,1712,1532.41,27.13,11371,Asia
Sri Lanka,Plantains and others,1998,1712,1532.41,27.13,119608,Asia
Sri Lanka,Potatoes,1998,1712,1532.41,27.13,111254,Asia
Sri Lanka,"Rice, paddy",1998,1712,1532.41,27.13,35102,Asia
Sri Lanka,Sorghum,1998,1712,1532.41,27.13,7000,Asia
Sri Lanka,Soybeans,1998,1712,1532.41,27.13,9345,Asia
Sri Lanka,Sweet potatoes,1998,1712,1532.41,27.13,60640,Asia
Sri Lanka,Cassava,1999,1712,1766.91,26.32,85460,Asia
Sri Lanka,Maize,1999,1712,1766.91,26.32,10897,Asia
Sri Lanka,Plantains and others,1999,1712,1766.91,26.32,118269,Asia
Sri Lanka,Potatoes,1999,1712,1766.91,26.32,125207,Asia
Sri Lanka,"Rice, paddy",1999,1712,1766.91,26.32,32810,Asia
Sri Lanka,Sorghum,1999,1712,1766.91,26.32,7000,Asia
Sri Lanka,Soybeans,1999,1712,1766.91,26.32,9756,Asia
Sri Lanka,Sweet potatoes,1999,1712,1766.91,26.32,61575,Asia
Sri Lanka,Cassava,2000,1712,1695.71,26.43,84330,Asia
Sri Lanka,Maize,2000,1712,1695.71,26.43,10838,Asia
Sri Lanka,Plantains and others,2000,1712,1695.71,26.43,119608,Asia
Sri Lanka,Potatoes,2000,1712,1695.71,26.43,132921,Asia
Sri Lanka,"Rice, paddy",2000,1712,1695.71,26.43,34374,Asia
Sri Lanka,Sorghum,2000,1712,1695.71,26.43,7500,Asia
Sri Lanka,Soybeans,2000,1712,1695.71,26.43,9275,Asia
Sri Lanka,Sweet potatoes,2000,1712,1695.71,26.43,62724,Asia
Sri Lanka,Cassava,2001,1712,1705.05,26.63,85560,Asia
Sri Lanka,Maize,2001,1712,1705.05,26.63,11182,Asia
Sri Lanka,Plantains and others,2001,1712,1705.05,26.63,118178,Asia
Sri Lanka,Potatoes,2001,1712,1705.05,26.63,135718,Asia
Sri Lanka,"Rice, paddy",2001,1712,1705.05,26.63,35228,Asia
Sri Lanka,Sorghum,2001,1712,1705.05,26.63,7143,Asia
Sri Lanka,Soybeans,2001,1712,1705.05,26.63,9688,Asia
Sri Lanka,Sweet potatoes,2001,1712,1705.05,26.63,61834,Asia
Sri Lanka,Cassava,2002,1712,1714.39,26.74,85284,Asia
Sri Lanka,Maize,2002,1712,1714.39,26.74,11282,Asia
Sri Lanka,Plantains and others,2002,1712,1714.39,26.74,118000,Asia
Sri Lanka,Potatoes,2002,1712,1714.39,26.74,134206,Asia
Sri Lanka,"Rice, paddy",2002,1712,1714.39,26.74,34889,Asia
Sri Lanka,Sorghum,2002,1712,1714.39,26.74,6818,Asia
Sri Lanka,Soybeans,2002,1712,1714.39,26.74,9206,Asia
Sri Lanka,Sweet potatoes,2002,1712,1714.39,26.74,61636,Asia
Sri Lanka,Cassava,2004,1712,1733.07,26.64,95411,Asia
Sri Lanka,Maize,2004,1712,1733.07,26.64,15023,Asia
Sri Lanka,Plantains and others,2004,1712,1733.07,26.64,107185,Asia
Sri Lanka,Potatoes,2004,1712,1733.07,26.64,148033,Asia
Sri Lanka,"Rice, paddy",2004,1712,1733.07,26.64,36516,Asia
Sri Lanka,Sorghum,2004,1712,1733.07,26.64,7714,Asia
Sri Lanka,Soybeans,2004,1712,1733.07,26.64,14538,Asia
Sri Lanka,Sweet potatoes,2004,1712,1733.07,26.64,61869,Asia
Sri Lanka,Cassava,2005,1712,1742.41,26.73,95186,Asia
Sri Lanka,Maize,2005,1712,1742.41,26.73,14713,Asia
Sri Lanka,Plantains and others,2005,1712,1742.41,26.73,106604,Asia
Sri Lanka,Potatoes,2005,1712,1742.41,26.73,141622,Asia
Sri Lanka,"Rice, paddy",2005,1712,1742.41,26.73,35465,Asia
Sri Lanka,Sorghum,2005,1712,1742.41,26.73,9583,Asia
Sri Lanka,Soybeans,2005,1712,1742.41,26.73,16201,Asia
Sri Lanka,Sweet potatoes,2005,1712,1742.41,26.73,62205,Asia
Sri Lanka,Cassava,2006,1712,1751.75,26.56,95959,Asia
Sri Lanka,Maize,2006,1712,1751.75,26.56,14853,Asia
Sri Lanka,Plantains and others,2006,1712,1751.75,26.56,103250,Asia
Sri Lanka,Potatoes,2006,1712,1751.75,26.56,148094,Asia
Sri Lanka,"Rice, paddy",2006,1712,1751.75,26.56,36705,Asia
Sri Lanka,Sorghum,2006,1712,1751.75,26.56,8500,Asia
Sri Lanka,Soybeans,2006,1712,1751.75,26.56,16873,Asia
Sri Lanka,Sweet potatoes,2006,1712,1751.75,26.56,62586,Asia
Sri Lanka,Cassava,2007,1712,1439.8,26.57,97487,Asia
Sri Lanka,Maize,2007,1712,1439.8,26.57,16508,Asia
Sri Lanka,Plantains and others,2007,1712,1439.8,26.57,104962,Asia
Sri Lanka,Potatoes,2007,1712,1439.8,26.57,145197,Asia
Sri Lanka,"Rice, paddy",2007,1712,1439.8,26.57,38337,Asia
Sri Lanka,Sorghum,2007,1712,1439.8,26.57,10000,Asia
Sri Lanka,Soybeans,2007,1712,1439.8,26.57,16783,Asia
Sri Lanka,Sweet potatoes,2007,1712,1439.8,26.57,75283,Asia
Sri Lanka,Cassava,2008,1712,1152.39,26.42,100556,Asia
Sri Lanka,Maize,2008,1712,1152.39,26.42,26337,Asia
Sri Lanka,Plantains and others,2008,1712,1152.39,26.42,111141,Asia
Sri Lanka,Potatoes,2008,1712,1152.39,26.42,145282,Asia
Sri Lanka,"Rice, paddy",2008,1712,1152.39,26.42,36800,Asia
Sri Lanka,Sorghum,2008,1712,1152.39,26.42,12353,Asia
Sri Lanka,Soybeans,2008,1712,1152.39,26.42,24048,Asia
Sri Lanka,Sweet potatoes,2008,1712,1152.39,26.42,81252,Asia
Sri Lanka,Cassava,2009,1712,1170.36,26.67,116401,Asia
Sri Lanka,Maize,2009,1712,1170.36,26.67,25515,Asia
Sri Lanka,Plantains and others,2009,1712,1170.36,26.67,106511,Asia
Sri Lanka,Potatoes,2009,1712,1170.36,26.67,149034,Asia
Sri Lanka,"Rice, paddy",2009,1712,1170.36,26.67,38748,Asia
Sri Lanka,Sorghum,2009,1712,1170.36,26.67,12857,Asia
Sri Lanka,Soybeans,2009,1712,1170.36,26.67,22831,Asia
Sri Lanka,Sweet potatoes,2009,1712,1170.36,26.67,78783,Asia
Sri Lanka,Cassava,2010,1712,1450.54,26.83,120631,Asia
Sri Lanka,Maize,2010,1712,1450.54,26.83,28061,Asia
Sri Lanka,Plantains and others,2010,1712,1450.54,26.83,109294,Asia
Sri Lanka,Potatoes,2010,1712,1450.54,26.83,135234,Asia
Sri Lanka,"Rice, paddy",2010,1712,1450.54,26.83,40558,Asia
Sri Lanka,Sorghum,2010,1712,1450.54,26.83,12500,Asia
Sri Lanka,Soybeans,2010,1712,1450.54,26.83,16711,Asia
Sri Lanka,Sweet potatoes,2010,1712,1450.54,26.83,79014,Asia
Sri Lanka,Cassava,2011,1712,1290.31,26.65,120967,Asia
Sri Lanka,Maize,2011,1712,1290.31,26.65,27262,Asia
Sri Lanka,Plantains and others,2011,1712,1290.31,26.65,112892,Asia
Sri Lanka,Potatoes,2011,1712,1290.31,26.65,132500,Asia
Sri Lanka,"Rice, paddy",2011,1712,1290.31,26.65,35699,Asia
Sri Lanka,Sorghum,2011,1712,1290.31,26.65,12857,Asia
Sri Lanka,Soybeans,2011,1712,1290.31,26.65,15673,Asia
Sri Lanka,Sweet potatoes,2011,1712,1290.31,26.65,81641,Asia
Sri Lanka,Cassava,2012,1712,1112.8,26.88,121660,Asia
Sri Lanka,Maize,2012,1712,1112.8,26.88,34187,Asia
Sri Lanka,Plantains and others,2012,1712,1112.8,26.88,120475,Asia
Sri Lanka,Potatoes,2012,1712,1112.8,26.88,155269,Asia
Sri Lanka,"Rice, paddy",2012,1712,1112.8,26.88,36057,Asia
Sri Lanka,Sorghum,2012,1712,1112.8,26.88,12857,Asia
Sri Lanka,Soybeans,2012,1712,1112.8,26.88,10987,Asia
Sri Lanka,Sweet potatoes,2012,1712,1112.8,26.88,78499,Asia
Sri Lanka,Cassava,2013,1712,1235.31,27.03,126527,Asia
Sri Lanka,Maize,2013,1712,1235.31,27.03,30868,Asia
Sri Lanka,Plantains and others,2013,1712,1235.31,27.03,114222,Asia
Sri Lanka,Potatoes,2013,1712,1235.31,27.03,153210,Asia
Sri Lanka,"Rice, paddy",2013,1712,1235.31,27.03,38897,Asia
Sri Lanka,Sorghum,2013,1712,1235.31,27.03,14227,Asia
Sri Lanka,Soybeans,2013,1712,1235.31,27.03,16955,Asia
Sri Lanka,Sweet potatoes,2013,1712,1235.31,27.03,93002,Asia
Sudan,Maize,2012,1712,2469.47,26.42,16634,Africa
Sudan,Maize,2012,1712,2469.47,29.96,16634,Africa
Sudan,Potatoes,2012,1712,2469.47,26.42,166663,Africa
Sudan,Potatoes,2012,1712,2469.47,29.96,166663,Africa
Sudan,"Rice, paddy",2012,1712,2469.47,26.42,31746,Africa
Sudan,"Rice, paddy",2012,1712,2469.47,29.96,31746,Africa
Sudan,Sorghum,2012,1712,2469.47,26.42,5481,Africa
Sudan,Sorghum,2012,1712,2469.47,29.96,5481,Africa
Sudan,Sweet potatoes,2012,1712,2469.47,26.42,214286,Africa
Sudan,Sweet potatoes,2012,1712,2469.47,29.96,214286,Africa
Sudan,Wheat,2012,1712,2469.47,26.42,17297,Africa
Sudan,Wheat,2012,1712,2469.47,29.96,17297,Africa
Sudan,Yams,2012,1712,2469.47,26.42,19737,Africa
Sudan,Yams,2012,1712,2469.47,29.96,19737,Africa
Sudan,Maize,2013,1712,2469.47,26.84,15997,Africa
Sudan,Maize,2013,1712,2469.47,30.65,15997,Africa
Sudan,Potatoes,2013,1712,2469.47,26.84,166669,Africa
Sudan,Potatoes,2013,1712,2469.47,30.65,166669,Africa
Sudan,"Rice, paddy",2013,1712,2469.47,26.84,33060,Africa
Sudan,"Rice, paddy",2013,1712,2469.47,30.65,33060,Africa
Sudan,Sorghum,2013,1712,2469.47,26.84,6390,Africa
Sudan,Sorghum,2013,1712,2469.47,30.65,6390,Africa
Sudan,Sweet potatoes,2013,1712,2469.47,26.84,213626,Africa
Sudan,Sweet potatoes,2013,1712,2469.47,30.65,213626,Africa
Sudan,Wheat,2013,1712,2469.47,26.84,19534,Africa
Sudan,Wheat,2013,1712,2469.47,30.65,19534,Africa
Sudan,Yams,2013,1712,2469.47,26.84,21053,Africa
Sudan,Yams,2013,1712,2469.47,30.65,21053,Africa
Suriname,Cassava,1990,2331,217.0,26.87,125641,South America
Suriname,Maize,1990,2331,217.0,26.87,21575,South America
Suriname,Plantains and others,1990,2331,217.0,26.87,206853,South America
Suriname,"Rice, paddy",1990,2331,217.0,26.87,37691,South America
Suriname,Soybeans,1990,2331,217.0,26.87,5323,South America
Suriname,Sweet potatoes,1990,2331,217.0,26.87,90667,South America
Suriname,Cassava,1991,2331,207.0,26.93,154444,South America
Suriname,Maize,1991,2331,207.0,26.93,22289,South America
Suriname,Plantains and others,1991,2331,207.0,26.93,257647,South America
Suriname,"Rice, paddy",1991,2331,207.0,26.93,38156,South America
Suriname,Soybeans,1991,2331,207.0,26.93,8587,South America
Suriname,Sweet potatoes,1991,2331,207.0,26.93,33846,South America
