bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
3,2.0,1480,7480,1.0,0,0,4,1480,0,1992,0,254000.0
4,2.5,2360,5226,2.0,0,0,3,2360,0,2001,0,600000.0
3,2.5,1800,2516,2.0,0,0,3,1800,0,2001,0,285000.0
4,3.75,2540,20662,2.0,0,0,3,2540,0,1998,0,800000.0
3,1.0,1200,13100,1.0,0,0,3,1200,0,1943,0,165000.0
2,1.0,710,6960,1.0,0,0,4,710,0,1943,0,216500.0
4,2.5,2640,5595,2.0,0,0,3,2640,0,2011,0,387990.0
4,2.5,3010,5040,2.0,0,0,3,3010,0,2006,0,500000.0
4,2.5,2770,5612,2.0,0,0,3,2770,0,2001,0,650000.0
4,2.5,2310,4079,2.0,0,0,3,2310,0,2008,0,646000.0
4,3.0,2060,9138,1.0,0,0,3,1430,630,1992,0,323400.0
3,2.5,1880,4200,2.0,0,0,3,1880,0,2007,0,300000.0
5,2.0,2280,5400,1.5,0,0,4,1340,940,1947,0,712500.0
3,1.75,1380,3402,1.5,0,0,3,1380,0,1900,2000,550000.0
3,1.0,1180,7537,1.0,0,0,3,1180,0,1969,0,400000.0
4,1.75,1650,7200,1.0,0,0,3,1100,550,1977,0,255000.0
3,1.75,2030,9032,2.0,0,2,4,2030,0,1963,0,660000.0
4,2.25,2110,6375,1.0,0,2,4,1600,510,1941,0,925000.0
4,2.25,2130,7210,1.0,0,0,5,1330,800,1965,0,534000.0
3,1.0,1690,7700,1.0,0,0,4,1690,0,1969,0,215000.0
3,2.5,2510,12779,1.5,0,4,3,2510,0,1968,0,1950000.0
5,4.25,3530,7924,2.0,0,0,3,3530,0,2001,0,1400000.0
3,1.75,1470,8350,1.0,0,0,3,1470,0,1990,0,212000.0
3,1.75,1840,7300,1.0,0,0,3,1840,0,1966,0,265000.0
3,1.75,1860,5750,1.5,0,0,5,1300,560,1918,0,400000.0
4,2.5,1940,10133,2.0,0,0,3,1940,0,1992,0,311500.0
4,3.5,4420,20759,2.0,0,0,3,4420,0,2003,0,2328000.0
2,1.0,800,6050,1.0,0,0,4,800,0,1944,0,225000.0
4,2.5,3700,21755,1.0,0,4,3,2620,1080,1988,0,1250000.0
3,1.0,1400,8710,1.0,0,0,4,1400,0,1948,0,380000.0
4,2.5,2250,11370,2.0,0,0,3,2250,0,1991,0,600000.0
3,2.25,2230,9053,2.0,0,0,4,2230,0,1987,0,600000.0
3,2.5,1950,3000,2.0,0,0,3,1950,0,2001,0,315000.0
5,1.0,2550,4623,2.5,0,0,4,2550,0,1905,0,847000.0
4,2.5,2750,10351,2.0,0,0,3,2750,0,1998,0,730000.0
4,2.0,2290,11137,1.0,0,0,4,2290,0,1955,0,1058000.0
4,2.25,2350,17709,2.0,0,0,4,2350,0,1977,0,1620000.0
2,1.75,1720,5785,1.0,0,0,3,860,860,1948,2002,664000.0
4,3.0,2810,6000,2.0,0,0,3,2810,0,2007,0,454450.0
3,1.0,940,4200,1.0,0,0,3,940,0,1955,0,341000.0
4,1.0,1190,8875,1.5,0,0,4,1190,0,1946,0,276693.0
2,1.0,1390,11340,1.0,0,0,4,1390,0,1969,0,185000.0
2,2.5,1660,2258,2.0,0,0,3,1660,0,1981,0,160000.0
4,2.5,1920,8497,2.0,0,0,3,1920,0,1998,0,270000.0
4,1.5,1460,8760,1.0,0,0,3,1460,0,1958,0,300000.0
3,1.5,1370,10115,1.0,0,0,4,1370,0,1957,0,264950.0
2,1.0,1050,6250,1.0,0,0,4,840,210,1943,0,209950.0
3,2.5,3360,8708,2.0,0,0,3,3360,0,2006,0,850000.0
4,2.5,3160,11380,2.0,0,0,3,3160,0,1983,0,645000.0
4,2.25,2480,36974,2.0,0,0,4,2480,0,1973,0,855000.0
4,1.5,2720,37258,2.0,0,0,3,2720,0,1994,0,632500.0
3,2.5,2070,5013,2.0,0,0,3,2070,0,1987,0,289950.0
2,1.75,2170,25732,1.0,0,2,4,2170,0,1952,0,850000.0
4,2.75,3260,4900,2.0,0,0,3,3260,0,2013,0,565000.0
3,2.5,2250,19270,2.0,0,0,3,2250,0,1999,0,792000.0
3,2.25,1950,9600,1.0,0,0,4,1200,750,1987,0,260000.0
3,2.0,2220,209523,1.0,0,0,3,2220,0,1991,0,585000.0
3,1.75,1330,10523,1.0,0,0,3,1000,330,1981,0,295500.0
4,2.0,1190,7877,1.5,0,0,5,1190,0,1946,0,329000.0
3,1.75,2770,15232,1.0,0,0,3,1570,1200,1976,0,750000.0
4,2.5,2310,7555,2.0,0,0,3,2310,0,1997,0,495000.0
3,1.75,1580,5750,1.0,0,2,4,1330,250,1947,0,672500.0
5,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,1307000.0
3,2.5,1500,9636,2.0,0,0,3,1500,0,1994,0,405000.0
3,1.75,2140,5808,1.0,0,1,3,1070,1070,1947,0,620000.0
4,2.25,2330,7020,1.0,0,0,4,1450,880,1973,0,615000.0
6,2.25,3830,11180,1.0,0,2,5,2440,1390,1962,0,887000.0
4,2.75,4510,5000,2.5,0,2,3,3270,1240,1941,2000,1057000.0
4,1.75,2160,39430,1.0,0,0,4,1660,500,1974,0,753000.0
3,2.25,3170,5000,2.0,0,0,5,2230,940,1975,0,1600000.0
4,3.5,5550,28078,2.0,0,2,4,3350,2200,2000,0,3710000.0
3,1.5,1520,8519,1.0,0,0,3,1520,0,1954,0,365000.0
4,2.75,3410,23000,2.0,0,0,4,3410,0,1982,0,870000.0
4,2.5,1830,9601,2.0,0,0,3,1830,0,2003,0,321000.0
3,2.5,1550,4486,2.0,0,0,3,1550,0,2000,0,280000.0
3,2.5,1520,3593,2.0,0,0,3,1520,0,2004,0,288000.0
3,2.0,1240,12285,1.0,0,0,3,620,620,1939,1991,248500.0
4,2.5,2380,13550,2.0,0,0,3,2380,0,1999,0,330000.0
5,3.5,2720,11454,2.0,0,0,3,1830,890,1988,0,740000.0
3,2.5,2210,8010,2.0,0,0,3,2210,0,1998,0,445000.0
2,1.0,1050,9600,1.0,0,0,4,1050,0,1959,0,198500.0
7,2.5,1940,5458,2.0,0,0,3,1940,0,1994,0,280000.0
3,2.25,1420,3433,2.0,0,0,4,1420,0,1981,0,336500.0
3,2.5,1690,10336,2.0,0,0,4,1690,0,1989,0,267000.0
3,1.0,1160,9180,1.0,0,0,3,1160,0,1968,0,315000.0
4,2.5,2040,7412,2.0,0,0,3,2040,0,1988,0,545000.0
3,1.75,1840,16679,1.0,0,0,3,1840,0,1989,0,274950.0
2,1.0,1440,7130,1.0,0,2,3,1210,230,1948,0,500000.0
3,1.0,1390,9624,1.5,0,0,4,1390,0,1954,0,299000.0
3,2.5,1470,1445,2.0,0,0,3,1160,310,2005,0,420000.0
3,2.5,1776,1248,3.0,0,0,3,1604,172,2006,0,620000.0
3,2.25,1640,12000,1.0,0,0,3,1180,460,1967,0,575950.0
4,2.5,2860,6600,2.0,0,0,3,2860,0,2000,0,666500.0
4,1.5,1740,7292,1.0,0,0,3,1020,720,1962,0,180000.0
3,1.75,1390,18200,1.0,0,0,4,1390,0,1962,0,261350.0
4,3.5,2730,5607,1.0,0,0,5,1660,1070,1948,0,1030000.0
3,1.75,1435,8960,1.0,0,0,4,1435,0,1969,0,390000.0
3,1.0,1640,12384,1.0,0,0,4,1090,550,1954,0,253500.0
4,2.5,2630,48706,2.0,0,0,3,2630,0,1986,0,625000.0
4,2.5,1580,7800,1.0,0,0,4,1580,0,1959,0,255000.0
3,2.5,1740,3721,2.0,0,0,3,1740,0,2009,0,257000.0
2,1.75,1900,13122,1.0,1,4,3,1100,800,1954,0,869000.0
4,2.5,3130,10860,2.0,0,0,3,3130,0,1990,0,745000.0
4,3.5,3500,9525,2.0,0,0,3,3500,0,1999,0,1350000.0
3,1.75,2130,7500,1.0,0,0,4,1090,1040,1956,0,350000.0
3,2.5,950,1110,2.0,0,0,3,950,0,2003,0,475000.0
3,2.5,1720,11656,2.0,0,0,3,1720,0,1987,1999,540000.0
2,1.0,830,2699,1.0,0,0,3,830,0,1996,0,175000.0
2,0.75,660,5240,1.0,0,0,4,660,0,1912,0,100000.0
5,1.0,2590,4652,2.0,0,0,4,2310,280,1907,0,890000.0
3,2.5,1600,4271,2.0,0,0,3,1600,0,2000,0,280000.0
4,4.25,4390,13833,2.0,0,3,3,3320,1070,2003,0,1050000.0
4,2.5,3560,12047,2.0,0,0,3,3560,0,1988,0,486000.0
5,2.5,2860,68519,2.0,0,0,5,2860,0,1958,0,670000.0
3,2.5,1640,7847,2.0,0,0,3,1640,0,1987,0,480000.0
3,1.75,1500,6180,1.0,0,0,4,1060,440,1947,0,440000.0
3,3.25,3990,8505,2.0,0,2,3,2870,1120,1922,1999,1500000.0
4,2.5,2610,33206,2.0,0,0,3,2610,0,1988,0,743700.0
3,1.75,1470,7590,1.0,0,0,3,1470,0,1988,0,449950.0
2,1.0,700,2334,1.0,0,0,3,700,0,1945,0,367000.0
4,3.25,3960,12895,2.0,0,0,3,3960,0,2001,0,1185000.0
3,1.0,900,7576,1.0,0,0,4,900,0,1959,0,201000.0
3,1.75,2010,3800,2.0,0,0,2,2010,0,1922,0,575000.0
3,2.5,1940,10350,1.0,0,0,3,1420,520,1979,0,295000.0
3,1.0,1510,8760,1.0,0,0,4,1510,0,1946,0,190000.0
2,3.0,2020,5000,1.0,0,0,3,1350,670,1952,0,742500.0
6,3.5,4430,11453,2.0,0,0,3,3000,1430,2001,0,875000.0
4,3.5,4010,10880,2.0,0,3,4,3150,860,1990,0,1387000.0
4,2.25,3070,8400,2.0,0,0,4,3070,0,1970,0,600000.0
3,1.5,1460,11100,1.0,0,0,3,1460,0,1956,0,207000.0
4,2.75,3260,5335,2.0,0,0,3,3260,0,2003,0,650000.0
2,1.0,830,5610,1.0,0,0,3,830,0,1922,0,275000.0
4,2.5,2390,4200,2.0,0,0,3,2150,240,1924,0,1200000.0
3,2.0,1130,7200,1.0,0,0,4,1130,0,1944,0,262500.0
2,1.0,1120,8661,1.0,0,0,3,1120,0,1946,0,399000.0
4,1.5,1410,10648,1.0,0,0,4,1410,0,1966,0,139000.0
3,2.5,1750,4797,2.0,0,0,4,1750,0,1991,0,575000.0
2,1.0,1040,3200,1.0,0,0,3,1040,0,1926,0,580000.0
3,2.25,1630,2490,2.0,0,0,3,1630,0,2004,0,468000.0
3,1.0,1380,10112,1.0,0,0,4,940,440,1963,0,230000.0
4,4.0,3680,18804,2.0,0,0,3,3680,0,1990,0,675000.0
3,1.0,1250,20040,1.0,0,0,3,1250,0,1970,0,318000.0
5,3.5,2660,6978,2.0,0,0,3,1980,680,1996,0,332100.0
2,1.0,620,6600,1.0,0,0,3,620,0,1963,0,175000.0
4,2.25,2600,10660,2.0,0,0,4,2600,0,1979,0,817000.0
4,3.0,2150,8119,2.0,0,0,3,2150,0,1953,2004,1200000.0
3,1.75,1470,6550,1.0,0,2,3,1070,400,1916,0,525000.0
3,1.0,1380,7282,1.5,0,0,5,1380,0,1915,0,189000.0
3,2.5,1680,1683,2.0,0,0,3,1120,560,2014,0,629950.0
1,1.0,1000,9084,1.0,1,3,3,1000,0,1950,0,641500.0
3,2.25,1630,7573,1.0,0,2,3,1230,400,1983,0,490000.0
3,1.75,1790,15142,1.0,0,0,3,1360,430,1976,0,415000.0
2,1.0,890,6380,1.0,0,0,3,890,0,1951,0,250000.0
3,1.5,1290,8175,1.0,0,0,4,820,470,1952,0,781000.0
4,2.25,2420,7927,1.0,0,0,4,1400,1020,1973,0,400000.0
4,3.0,3680,7105,2.0,0,2,3,2890,790,2008,0,935000.0
4,2.5,3020,17810,1.0,0,0,3,1600,1420,1979,0,575000.0
4,3.25,4240,11189,2.0,0,2,3,4240,0,2006,0,1660000.0
5,2.75,3130,9450,1.0,0,0,4,1580,1550,1973,0,302300.0
2,1.0,900,6656,1.0,0,0,3,900,0,1940,0,355000.0
3,2.25,2880,7599,1.0,0,2,3,1710,1170,1958,2002,1538000.0
4,1.75,2390,17717,1.0,0,0,4,2390,0,1964,0,926250.0
3,1.75,1450,7620,1.0,0,0,4,1050,400,1955,0,300000.0
3,1.75,1070,9000,1.0,0,0,4,1070,0,1978,0,361500.0
3,1.5,1740,9840,1.0,0,0,4,1740,0,1963,0,616000.0
2,1.75,1210,1161,2.0,0,0,3,1210,0,2014,0,395000.0
3,1.5,2100,10000,1.0,0,0,4,2100,0,1954,0,245000.0
3,1.0,1060,9600,1.0,0,0,4,1060,0,1962,0,206000.0
4,2.5,3280,16575,1.0,0,0,3,2190,1090,1972,0,706000.0
3,1.5,1660,6000,1.5,0,0,3,1660,0,1937,0,578000.0
5,3.0,3070,5252,2.0,0,0,3,3070,0,2005,0,341950.0
3,1.0,1150,9048,1.0,0,0,2,1150,0,1922,0,305000.0
3,2.75,1710,3600,1.0,0,0,3,1590,120,1909,0,575000.0
3,1.0,1180,43124,1.0,0,0,4,1180,0,1959,0,330000.0
4,2.25,2130,7200,2.0,0,0,3,2130,0,1972,0,445000.0
3,1.0,1050,7560,1.0,0,0,3,1050,0,1951,0,333000.0
4,2.5,2520,3980,2.0,0,0,3,2520,0,2005,0,598500.0
2,1.0,700,6000,1.0,0,0,3,700,0,1943,0,225000.0
4,2.5,2640,4200,2.0,0,0,3,2640,0,1998,0,570000.0
5,2.0,2330,6783,1.0,0,0,3,1310,1020,1956,0,630000.0
5,2.25,2830,7738,2.0,0,0,4,2830,0,1977,0,779000.0
4,3.5,3720,13591,2.0,0,3,3,3720,0,2004,0,760000.0
5,1.75,1890,9600,1.0,0,0,4,1890,0,1960,0,322968.0
4,2.5,2910,7287,2.0,0,0,3,2910,0,1998,0,595000.0
4,1.0,1300,18836,1.0,0,0,4,1300,0,1941,0,321000.0
3,2.25,2770,57745,2.0,0,0,3,2770,0,1985,0,653000.0
4,1.75,2520,21834,1.0,1,4,3,1420,1100,1960,0,750000.0
3,1.0,1340,4284,1.0,0,0,3,1080,260,1910,0,530000.0
2,1.75,1060,1241,2.0,0,0,3,960,100,2008,0,352750.0
4,2.5,2480,8563,2.0,0,0,3,2480,0,1992,0,424950.0
5,2.75,2220,4000,1.0,0,0,3,1230,990,1973,0,427000.0
4,2.5,3220,5120,2.0,0,0,3,2420,800,2000,0,558000.0
2,2.0,1600,5643,1.0,0,0,3,1600,0,1954,0,438200.0
1,1.0,640,4800,1.0,0,0,3,640,0,1918,0,340000.0
4,3.75,3610,7904,3.0,0,0,3,3290,320,1994,0,830005.0
4,3.25,3420,5012,2.0,0,0,3,2330,1090,2008,0,548000.0
3,1.75,1840,5101,1.0,0,0,5,1040,800,1952,0,411715.0
4,4.0,2790,16117,2.0,0,0,4,2790,0,1999,0,865000.0
6,4.25,5860,13928,2.0,0,3,3,4150,1710,2013,0,1750000.0
3,3.0,3450,16200,2.0,0,0,3,3450,0,1983,0,688000.0
4,2.5,2350,5100,2.0,0,0,3,2350,0,2003,0,399950.0
3,1.0,1250,4590,1.5,0,0,3,970,280,1903,0,555000.0
3,2.0,2000,3207,1.0,0,0,4,1100,900,1916,0,677000.0
3,2.0,2260,9568,1.0,0,0,3,1780,480,1985,0,539000.0
3,1.75,1510,6597,1.0,0,0,4,950,560,1939,0,410000.0
2,2.25,1800,2748,2.0,0,0,4,1800,0,1979,0,472000.0
3,2.5,2420,8856,1.0,0,3,3,1620,800,1957,0,755000.0
5,1.75,1750,8325,1.0,0,0,5,1750,0,1966,0,269900.0
4,2.5,2660,40312,2.0,0,0,4,2660,0,1977,0,667400.0
3,2.25,2640,7544,1.0,0,0,3,2640,0,1995,0,1220000.0
3,2.5,1460,1613,2.0,0,0,3,1180,280,2007,0,544000.0
2,1.0,1570,5000,1.5,0,3,4,1570,0,1924,0,800000.0
3,1.0,1010,7500,1.0,0,0,4,1010,0,1975,0,315000.0
4,1.0,1200,7200,1.5,0,0,3,1200,0,1944,0,227000.0
4,2.5,4040,25752,2.0,0,0,3,4040,0,2000,0,765000.0
3,3.0,1820,1641,3.0,0,0,3,1540,280,2006,0,625000.0
4,5.0,5810,7440,2.0,0,0,3,3790,2020,2004,0,1875000.0
4,2.5,3010,9600,1.0,0,2,3,1510,1500,1979,0,822600.0
4,2.5,1910,8947,1.0,0,0,4,1160,750,1970,0,515000.0
4,2.0,1640,5014,1.0,0,0,4,930,710,1982,0,377000.0
3,1.0,1480,17360,1.0,0,1,3,1480,0,1954,0,600000.0
4,1.75,2520,7770,1.0,0,0,3,1680,840,1965,0,525300.0
4,3.0,2840,13554,1.0,0,2,4,1990,850,1974,0,760000.0
2,1.0,840,7200,1.0,0,0,4,840,0,1907,0,202000.0
3,2.0,1730,38884,1.0,0,0,3,1730,0,1997,0,470000.0
3,2.5,3140,10983,2.0,0,0,3,3140,0,1991,0,810000.0
3,1.0,1480,8415,1.0,0,0,3,1080,400,1967,0,175000.0
4,1.75,1920,7986,1.0,0,0,3,960,960,1952,0,440000.0
2,1.0,770,8636,1.0,0,0,2,770,0,1951,0,197000.0
3,1.0,1010,7384,1.0,0,2,5,1010,0,1943,0,254000.0
3,1.0,1460,10000,1.5,0,0,3,1460,0,2002,0,405000.0
2,1.0,940,4264,1.0,0,0,5,940,0,1949,0,416000.0
4,2.75,2840,4864,3.0,0,0,3,2840,0,2014,0,779950.0
4,2.75,1910,7210,1.0,0,0,4,1430,480,1980,0,200000.0
4,2.5,2430,8509,2.0,0,0,3,2430,0,1992,0,658100.0
2,1.75,1610,4104,1.0,0,0,3,950,660,1996,0,397000.0
3,3.75,2780,5002,2.0,0,0,3,2780,0,1999,0,815000.0
2,1.0,1160,8504,1.0,0,0,4,1160,0,1949,0,345000.0
4,2.5,1850,7199,2.0,0,0,4,1850,0,1989,0,305500.0
3,2.25,2120,13090,1.0,0,0,3,2120,0,1997,0,340000.0
5,2.5,2620,12763,1.0,0,0,3,1400,1220,1979,0,330000.0
4,2.5,2060,3608,2.0,0,0,3,2060,0,2004,0,269000.0
3,1.0,1060,9525,1.0,0,0,3,1060,0,1966,0,349950.0
3,1.0,1500,6240,1.0,0,0,4,1500,0,1953,0,431000.0
4,1.75,2380,5700,2.0,0,1,4,1820,560,1946,0,735000.0
5,3.0,3045,5030,2.0,0,0,3,3045,0,1999,0,414000.0
3,2.5,1700,4105,2.0,0,0,3,1700,0,1992,0,619500.0
3,1.75,1240,13869,1.0,0,0,4,1240,0,1957,0,675000.0
3,1.0,1410,7854,1.0,0,0,4,1410,0,1971,0,380500.0
3,1.5,880,6600,1.0,0,0,5,880,0,1945,0,253000.0
2,1.0,740,9003,1.0,0,0,3,740,0,1949,0,157500.0
4,2.0,2030,9300,1.0,0,0,4,2030,0,1976,0,627000.0
4,2.5,2090,7241,1.0,0,0,4,1140,950,2001,0,469500.0
2,1.0,920,8341,1.0,0,0,3,920,0,1939,0,319950.0
3,1.0,1180,7200,1.0,0,0,4,1180,0,1968,0,249500.0
3,1.0,1260,3230,1.5,0,0,3,1260,0,1907,0,485000.0
5,3.0,3690,10260,1.0,0,4,4,2070,1620,1967,0,1125000.0
3,1.75,1700,17355,1.0,0,0,3,1200,500,1978,0,314500.0
2,1.0,770,8149,1.0,0,0,3,770,0,1948,0,220000.0
3,2.5,2020,7800,1.0,0,0,4,1330,690,1958,0,444950.0
4,2.5,2030,9825,1.0,0,0,3,1330,700,1985,0,598000.0
4,3.5,2690,6164,2.0,0,0,3,2690,0,2002,0,699850.0
3,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,595000.0
4,2.5,3270,45537,2.0,0,0,3,3270,0,1993,0,735000.0
4,2.5,2330,14289,2.0,0,0,4,2330,0,1978,0,542500.0
3,1.75,1720,6960,1.0,0,0,3,1140,580,1978,0,450000.0
3,2.0,2420,8800,1.0,0,0,4,1420,1000,1959,0,298500.0
2,1.0,710,1136,2.0,0,0,4,710,0,1943,0,403950.0
2,1.0,710,4240,1.0,0,0,4,710,0,1942,0,271000.0
2,1.0,1510,3844,1.0,0,0,4,1510,0,1923,1970,335000.0
2,2.25,1610,1968,2.0,0,0,5,1610,0,1979,0,305000.0
3,3.0,1880,2200,2.0,0,0,3,1520,360,2007,0,630000.0
2,1.75,1220,5000,1.0,0,0,5,860,360,1921,0,253000.0
4,1.75,2060,7900,1.0,0,0,4,1070,990,1957,0,395000.0
3,2.5,1340,10290,1.0,0,0,4,1140,200,1981,0,265000.0
2,1.0,1030,9192,1.0,0,0,4,1030,0,1959,0,225000.0
4,2.5,2717,4513,2.0,0,0,3,2717,0,2005,0,338500.0
2,1.75,1360,8100,1.0,0,0,3,860,500,1975,0,300000.0
2,1.0,1260,7810,2.0,0,0,3,1260,0,1945,0,255000.0
4,3.0,2240,8504,2.0,0,0,3,2240,0,1992,0,337000.0
3,2.25,2080,9740,2.0,0,0,3,2080,0,1988,0,324900.0
3,2.75,2760,8476,1.0,0,0,4,1690,1070,1967,0,821000.0
4,2.75,3000,213008,1.0,0,0,4,3000,0,1975,0,500000.0
4,3.5,3310,6000,2.0,0,2,3,2200,1110,2010,0,885000.0
4,2.0,1630,10375,1.0,0,0,5,1630,0,1968,0,360000.0
3,1.0,900,7500,1.0,0,0,4,900,0,1972,0,304000.0
2,1.0,880,2400,1.0,0,0,3,760,120,1918,0,376000.0
4,1.5,1620,7875,1.0,0,0,3,1620,0,1956,0,425000.0
3,1.75,1610,7200,1.0,0,0,3,1090,520,1973,0,1180500.0
3,2.5,1730,1803,2.0,0,0,3,1730,0,2005,0,187000.0
2,1.5,1640,4080,1.5,0,0,5,1540,100,1916,0,710000.0
3,1.75,1840,7350,1.0,0,0,3,1370,470,1974,0,585000.0
5,4.0,4700,22326,2.0,0,0,3,4700,0,2002,0,1400000.0
4,3.5,4500,44384,1.0,0,0,3,3340,1160,1990,0,1980000.0
3,1.75,1780,35233,1.0,0,0,4,1420,360,1979,0,250000.0
4,2.75,3800,12200,2.0,0,3,4,3800,0,1986,0,950000.0
3,2.5,2980,16996,2.0,0,0,3,2980,0,1992,0,725000.0
4,2.5,2780,6369,1.0,0,0,3,1590,1190,1978,0,505000.0
1,1.0,560,4120,1.0,0,0,3,560,0,1947,0,90000.0
4,2.0,2060,3060,2.0,0,0,3,2060,0,1968,0,400000.0
3,1.0,1140,7785,1.0,0,0,3,1140,0,1954,0,407000.0
3,1.5,1890,4400,1.5,0,0,5,1890,0,1919,0,651000.0
3,2.25,2090,7450,1.0,0,0,3,1350,740,1978,0,485000.0
4,2.75,3460,13168,2.0,0,0,4,3460,0,1932,1986,460000.0
2,1.0,1320,6135,1.0,0,0,4,880,440,1942,0,369000.0
2,1.0,1240,27042,1.0,0,1,3,1000,240,1943,0,355000.0
2,1.0,810,4755,1.0,0,0,3,810,0,1980,0,155000.0
3,1.0,1880,5450,1.5,0,0,4,1880,0,1924,0,1000000.0
4,2.5,2680,11590,2.0,0,0,4,2680,0,1988,0,419625.0
3,2.0,2040,6880,2.0,0,0,4,2040,0,1954,0,435000.0
4,1.75,2180,7876,1.0,0,0,4,1290,890,1977,0,379000.0
4,2.25,1870,5371,2.0,0,0,3,1870,0,2009,0,293000.0
4,2.75,2310,7851,1.0,0,0,4,1790,520,1989,0,592100.0
3,1.75,1120,9730,1.0,0,0,3,1120,0,1944,1989,362000.0
3,1.0,1340,10035,1.0,0,0,3,1340,0,1959,0,227000.0
3,1.75,1260,8487,1.0,0,0,3,1260,0,1970,0,335500.0
3,1.75,1200,55321,1.5,0,0,5,1200,0,1977,0,213000.0
5,2.5,2400,4496,2.0,0,0,3,2400,0,2004,0,338000.0
3,1.0,940,7200,1.0,0,0,4,940,0,1954,0,163500.0
2,1.0,860,5000,1.0,0,0,3,860,0,1949,0,199988.0
3,2.25,2390,7875,1.0,0,1,3,1980,410,1948,0,1185000.0
4,2.5,3130,5200,2.0,0,0,3,3130,0,2005,0,320000.0
6,2.25,3550,11780,1.0,0,0,4,2960,590,1948,0,450000.0
2,2.0,1470,2541,2.0,0,0,3,1470,0,2005,0,249900.0
2,1.0,910,9869,1.0,0,0,3,910,0,1957,0,223000.0
4,4.0,2630,59586,1.0,0,0,3,1470,1160,1963,0,631000.0
4,2.25,1780,10416,1.0,0,0,5,1060,720,1963,0,350000.0
3,1.75,1430,39160,1.0,0,0,3,900,530,1925,1987,279000.0
5,2.0,2730,7344,1.0,0,0,5,1510,1220,1962,0,310000.0
2,1.0,900,8000,1.0,0,0,4,900,0,1954,0,185000.0
3,2.5,1740,22089,1.0,0,0,4,1130,610,1977,0,445000.0
4,2.5,2905,4874,2.0,0,0,3,2905,0,2003,0,365000.0
3,1.5,2230,9120,1.0,0,0,3,1390,840,1959,0,333500.0
3,2.25,1680,8450,1.0,0,0,3,1340,340,1960,0,385000.0
3,1.5,1240,11200,1.0,0,0,4,1240,0,1954,0,345000.0
3,3.0,3230,8625,2.0,0,3,3,2220,1010,1998,0,1260000.0
4,2.5,2560,10400,1.0,0,0,4,1280,1280,1965,0,440000.0
3,2.5,2600,4724,2.0,0,0,3,2600,0,2002,0,444500.0
4,1.0,1200,11834,1.0,1,3,3,1200,0,1972,0,340000.0
4,1.0,1660,6075,1.5,0,0,5,1660,0,1915,0,680000.0
3,1.75,1140,8558,1.0,0,0,4,1140,0,1982,0,420000.0
3,2.25,3050,10689,2.0,0,0,4,3050,0,1988,0,438500.0
2,1.0,800,10625,1.0,0,0,3,800,0,1942,0,109500.0
4,2.75,1700,7495,1.0,0,0,4,1200,500,1964,0,461000.0
4,1.75,2630,9645,1.0,0,0,4,2630,0,1963,0,968000.0
3,1.75,1960,7705,1.0,0,0,4,980,980,1950,0,355000.0
3,1.5,1180,11579,1.0,0,0,4,1180,0,1962,0,249000.0
5,2.5,1960,7350,1.0,0,0,4,1360,600,1969,0,256500.0
5,2.5,4250,20441,1.0,0,1,4,2490,1760,1984,0,1810000.0
3,2.25,1950,8661,1.0,0,0,4,1950,0,1966,0,269000.0
4,3.5,3600,5217,2.0,0,0,3,2720,880,1947,2014,1350000.0
3,2.25,2060,9552,1.0,0,0,4,1610,450,1975,0,885000.0
3,2.0,1640,9825,1.0,0,0,4,1090,550,1971,0,455000.0
4,2.5,2730,4800,1.5,0,0,5,2230,500,1909,0,980000.0
3,1.75,1530,6300,1.0,0,0,3,1530,0,1942,2004,412500.0
4,3.5,3060,4777,2.0,0,0,3,3060,0,2007,0,740000.0
4,2.25,2860,5658,2.0,0,3,3,2130,730,1933,0,1298000.0
2,1.5,1030,798,3.0,0,0,3,1030,0,2008,0,326000.0
4,2.5,2460,4200,2.0,0,0,3,2460,0,1998,0,568500.0
4,2.5,2500,8282,2.0,0,0,3,2500,0,2013,0,620000.0
3,1.75,1830,7600,2.0,0,0,3,1490,340,1947,0,283000.0
6,3.25,2820,4536,2.0,0,0,4,1930,890,1917,0,875000.0
4,2.25,3750,5000,2.0,0,0,5,2440,1310,1924,0,1310000.0
3,2.5,2070,6145,2.0,0,0,3,2070,0,2003,0,289950.0
3,2.5,1780,7192,1.0,0,0,4,1250,530,1974,0,252500.0
4,2.25,2200,6750,1.0,0,0,5,1480,720,1959,0,376000.0
4,2.5,3240,13978,1.0,0,0,3,1860,1380,1977,0,635700.0
4,2.5,2880,12349,2.0,0,0,3,2880,0,1996,0,710000.0
3,1.75,1570,5120,1.0,0,2,3,980,590,1947,0,440000.0
3,2.5,3180,7904,1.0,0,0,3,1810,1370,2006,0,439000.0
2,1.5,1310,12196,1.5,0,0,3,1310,0,1970,0,455000.0
2,1.0,910,9612,1.0,0,0,4,910,0,1981,0,225000.0
3,1.0,1460,10914,1.0,0,0,4,1460,0,1959,0,250000.0
4,3.25,3410,34939,2.0,0,0,4,2470,940,1992,0,585000.0
3,1.75,2720,4720,1.5,0,0,4,1580,1140,1925,0,685000.0
5,2.75,2280,10319,1.0,0,0,3,1300,980,1959,0,420000.0
